name,time,nature,lat,lng,wind,pres,wind_pct,pres_pct
LESTER,2016-08-25 18:00:00,TS,16.6,-113,50,1001,58.682,49.193
LESTER,2016-08-26 00:00:00,TS,16.8,-113.6,50,1001,58.682,49.193
LESTER,2016-08-26 06:00:00,TS,17.1,-114.2,50,1001,58.682,49.193
LESTER,2016-08-26 12:00:00,TS,17.4,-114.7,55,997,64.412,59.766
LESTER,2016-08-26 18:00:00,TS,17.6,-115.3,60,994,69.835,65.466
LESTER,2016-08-27 00:00:00,TS,17.8,-116.1,65,989,74.042,73.154
LESTER,2016-08-27 06:00:00,TS,17.8,-116.9,75,982,82.043,80.705
LESTER,2016-08-27 12:00:00,TS,17.8,-117.8,85,975,87.386,85.94
LESTER,2016-08-27 18:00:00,TS,17.9,-119,95,969,91.67,89.833
LESTER,2016-08-28 00:00:00,TS,17.9,-120.3,90,973,89.126,87.168
LESTER,2016-08-28 06:00:00,TS,17.9,-121.6,85,977,87.386,84.828
LESTER,2016-08-28 12:00:00,TS,17.8,-122.9,75,983,82.043,79.919
LESTER,2016-08-28 18:00:00,TS,17.8,-124.2,75,983,82.043,79.919
LESTER,2016-08-29 00:00:00,TS,17.8,-125.6,80,980,85.15,82.079
LESTER,2016-08-29 06:00:00,TS,17.9,-127.1,95,969,91.67,89.833
LESTER,2016-08-29 12:00:00,TS,18,-128.6,105,960,94.649,92.985
LESTER,2016-08-29 18:00:00,TS,18,-129.9,115,952,96.564,95.467
LESTER,2016-08-30 00:00:00,TS,18.1,-131.2,115,953,96.564,95.281
LESTER,2016-08-30 06:00:00,TS,18.1,-132.5,110,957,95.559,94.259
LESTER,2016-08-30 12:00:00,TS,18.1,-133.8,105,961,94.649,92.772
LESTER,2016-08-30 18:00:00,TS,17.9,-135,105,961,94.649,92.772
LESTER,2016-08-31 00:00:00,TS,17.8,-136,120,948,97.803,96.429
LESTER,2016-08-31 06:00:00,TS,17.7,-137,125,944,98.469,97.507
LESTER,2016-08-31 12:00:00,TS,17.7,-138.1,120,948,97.803,96.429
LESTER,2016-08-31 18:00:00,TS,17.9,-139.3,115,953,96.564,95.281
MADELINE,2016-08-26 18:00:00,TS,13.3,-136.4,30,1007,17.645,21.551
MADELINE,2016-08-27 00:00:00,TS,13.9,-137,35,1006,32.623,26.919
MADELINE,2016-08-27 06:00:00,TS,14.5,-137.6,45,1002,50.436,45.642
MADELINE,2016-08-27 12:00:00,TS,15.1,-138.3,45,1002,50.436,45.642
MADELINE,2016-08-27 18:00:00,TS,15.5,-139,50,1000,58.682,51.359
MADELINE,2016-08-28 00:00:00,TS,15.7,-139.7,50,1000,58.682,51.359
EIGHT,2016-08-27 00:00:00,DS,30.7,-65,20,1012,0.874,2.14
EIGHT,2016-08-27 06:00:00,DS,30.8,-65.6,25,1011,5.031,3.78
EIGHT,2016-08-27 12:00:00,DS,30.9,-66.2,25,1011,5.031,3.78
EIGHT,2016-08-27 18:00:00,DS,31,-66.9,25,1011,5.031,3.78
EIGHT,2016-08-28 00:00:00,DS,31.1,-67.8,25,1011,5.031,3.78
EIGHT,2016-08-28 06:00:00,DS,31.3,-68.7,25,1011,5.031,3.78
EIGHT,2016-08-28 12:00:00,TS,31.5,-69.6,30,1010,17.645,5.681
EIGHT,2016-08-28 18:00:00,TS,31.7,-70.6,30,1010,17.645,5.681
EIGHT,2016-08-29 00:00:00,TS,32,-71.7,30,1010,17.645,5.681
EIGHT,2016-08-29 06:00:00,TS,32.4,-72.6,30,1010,17.645,5.681
EIGHT,2016-08-29 12:00:00,TS,32.9,-73.2,30,1011,17.645,3.78
EIGHT,2016-08-29 18:00:00,TS,33.4,-73.8,30,1012,17.645,2.14
EIGHT,2016-08-30 00:00:00,TS,33.7,-74.5,30,1012,17.645,2.14
EIGHT,2016-08-30 06:00:00,TS,33.9,-75,30,1011,17.645,3.78
EIGHT,2016-08-30 12:00:00,TS,34.2,-75,30,1011,17.645,3.78
EIGHT,2016-08-30 18:00:00,TS,34.4,-74.9,30,1011,17.645,3.78
EIGHT,2016-08-31 00:00:00,TS,34.6,-74.7,30,1011,17.645,3.78
EIGHT,2016-08-31 06:00:00,TS,34.8,-74.5,30,1011,17.645,3.78
EIGHT,2016-08-31 12:00:00,TS,35.2,-73.8,30,1010,17.645,5.681
EIGHT,2016-08-31 18:00:00,TS,35.9,-72.7,30,1010,17.645,5.681
EIGHT,2016-09-01 00:00:00,TS,36.8,-71.2,30,1010,17.645,5.681
HERMINE,2016-08-28 18:00:00,TS,23.8,-81.4,30,1009,17.645,9.984
HERMINE,2016-08-29 00:00:00,TS,23.4,-82.4,30,1007,17.645,21.551
HERMINE,2016-08-29 06:00:00,TS,23.4,-83.3,30,1007,17.645,21.551
HERMINE,2016-08-29 12:00:00,TS,23.5,-84,30,1007,17.645,21.551
HERMINE,2016-08-29 18:00:00,TS,23.7,-84.6,30,1005,17.645,32.311
HERMINE,2016-08-30 00:00:00,TS,23.8,-85.4,30,1003,17.645,42.121
HERMINE,2016-08-30 06:00:00,TS,23.8,-86.2,30,1003,17.645,42.121
HERMINE,2016-08-30 12:00:00,TS,23.9,-86.8,30,1003,17.645,42.121
HERMINE,2016-08-30 18:00:00,TS,24,-87.3,30,1003,17.645,42.121
HERMINE,2016-08-31 00:00:00,TS,24.1,-87.8,30,1003,17.645,42.121
HERMINE,2016-08-31 06:00:00,TS,24.4,-88,35,1003,32.623,42.121
HERMINE,2016-08-31 12:00:00,TS,24.8,-87.9,40,1003,42.727,42.121
HERMINE,2016-08-31 18:00:00,TS,25.1,-87.7,45,1002,50.436,45.642
HERMINE,2016-09-01 00:00:00,TS,25.5,-87.2,50,999,58.682,56.052
HERMINE,2016-09-01 06:00:00,TS,26,-86.8,55,995,64.412,63.38
HERMINE,2016-09-01 12:00:00,TS,26.9,-86.2,60,991,69.835,70.415
HERMINE,2016-09-01 18:00:00,TS,27.9,-85.5,65,988,74.042,74.059
HERMINE,2016-09-02 00:00:00,TS,29,-84.8,70,983,78.944,79.919
HERMINE,2016-09-02 05:30:00,TS,30.1,-84.1,70,981,78.944,81.437
HERMINE,2016-09-02 06:00:00,TS,30.3,-84,65,982,74.042,80.705
HERMINE,2016-09-02 08:00:00,TS,30.6,-83.8,60,984,69.835,78.971
HERMINE,2016-09-02 12:00:00,TS,31.4,-82.8,50,989,58.682,73.154
HERMINE,2016-09-02 18:00:00,TS,32.4,-81.2,50,990,58.682,71.294
HERMINE,2016-09-03 00:00:00,TS,33.6,-79.2,50,991,58.682,70.415
HERMINE,2016-09-03 06:00:00,TS,34.9,-77.2,55,993,64.412,67.996
HERMINE,2016-09-03 12:00:00,ET,35.8,-75.5,60,995,69.835,63.38
HERMINE,2016-09-03 18:00:00,ET,36,-74.1,60,997,69.835,59.766
HERMINE,2016-09-04 00:00:00,ET,36.3,-72.6,60,998,69.835,57.789
HERMINE,2016-09-04 06:00:00,ET,36.7,-71.3,60,998,69.835,57.789
HERMINE,2016-09-04 12:00:00,ET,36.9,-70.1,60,998,69.835,57.789
HERMINE,2016-09-04 18:00:00,ET,37,-69,60,998,69.835,57.789
HERMINE,2016-09-05 00:00:00,ET,37.2,-68.4,60,997,69.835,59.766
HERMINE,2016-09-05 06:00:00,ET,37.8,-68.2,60,996,69.835,62.059
HERMINE,2016-09-05 12:00:00,ET,38.6,-68.5,55,995,64.412,63.38
HERMINE,2016-09-05 18:00:00,ET,39.2,-69.3,55,995,64.412,63.38
HERMINE,2016-09-06 00:00:00,ET,39.5,-70.3,55,995,64.412,63.38
HERMINE,2016-09-06 06:00:00,ET,39.6,-71.2,50,996,58.682,62.059
HERMINE,2016-09-06 12:00:00,ET,39.5,-71.8,45,997,50.436,59.766
HERMINE,2016-09-06 18:00:00,ET,39.5,-72.3,40,998,42.727,57.789
HERMINE,2016-09-07 00:00:00,ET,39.2,-72.5,35,1000,32.623,51.359
HERMINE,2016-09-07 06:00:00,ET,39,-72.4,35,1002,32.623,45.642
HERMINE,2016-09-07 12:00:00,ET,39.3,-72.3,30,1004,17.645,38.284
HERMINE,2016-09-07 18:00:00,ET,39.5,-72.1,30,1007,17.645,21.551
HERMINE,2016-09-08 00:00:00,ET,39.6,-71.8,25,1008,5.031,15.951
HERMINE,2016-09-08 06:00:00,ET,39.9,-71.3,25,1009,5.031,9.984
HERMINE,2016-09-08 12:00:00,ET,40.6,-70.7,25,1010,5.031,5.681
HERMINE,2016-09-08 18:00:00,ET,41.7,-70,20,1010,0.874,5.681
NAMTHEUN,2016-08-31 00:00:00,TS,21.1,123.2,0,1002,-100,15.757
NAMTHEUN,2016-08-31 06:00:00,TS,21.3,124.4,0,1002,-100,15.757
NAMTHEUN,2016-08-31 12:00:00,TS,22,125.8,0,1002,-100,15.757
NAMTHEUN,2016-08-31 18:00:00,TS,23,126.9,0,1000,-100,21.041
NAMTHEUN,2016-09-01 00:00:00,TS,23.8,127.7,35,998,0,27.967
NAMTHEUN,2016-09-01 06:00:00,TS,24.4,129,45,994,22.064,39.314
NAMTHEUN,2016-09-01 12:00:00,TS,25,130.2,55,985,43.392,55.687
NAMTHEUN,2016-09-01 15:00:00,TS,25.3,130.5,55,985,43.392,55.687
NAMTHEUN,2016-09-01 18:00:00,TS,25.7,130.6,60,975,51.677,69.456
NAMTHEUN,2016-09-01 21:00:00,TS,26.1,130.7,60,975,51.677,69.456
NAMTHEUN,2016-09-02 00:00:00,TS,26.4,130.8,65,970,59.318,74.253
NAMTHEUN,2016-09-02 03:00:00,TS,26.8,130.8,65,970,59.318,74.253
NAMTHEUN,2016-09-02 06:00:00,TS,27.2,130.8,70,965,65.626,78.285
NAMTHEUN,2016-09-02 09:00:00,TS,27.5,130.8,70,965,65.626,78.285
NAMTHEUN,2016-09-02 12:00:00,TS,27.8,130.8,70,965,65.626,78.285
NAMTHEUN,2016-09-02 15:00:00,TS,28.1,130.7,70,960,65.626,81.843
NAMTHEUN,2016-09-02 18:00:00,TS,28.5,130.6,70,955,65.626,85.158
NAMTHEUN,2016-09-02 21:00:00,TS,28.9,130.5,70,955,65.626,85.158
NAMTHEUN,2016-09-03 00:00:00,TS,29.3,130.3,70,955,65.626,85.158
NAMTHEUN,2016-09-03 03:00:00,TS,29.7,130.2,70,955,65.626,85.158
NAMTHEUN,2016-09-03 06:00:00,TS,30,130.1,65,960,59.318,81.843
NAMTHEUN,2016-09-03 09:00:00,TS,30.3,130,65,960,59.318,81.843
NAMTHEUN,2016-09-03 12:00:00,TS,30.5,129.9,60,965,51.677,78.285
NAMTHEUN,2016-09-03 15:00:00,TS,30.7,129.9,60,970,51.677,74.253
NAMTHEUN,2016-09-03 18:00:00,TS,31,129.8,55,975,43.392,69.456
NAMTHEUN,2016-09-03 21:00:00,TS,31.2,129.7,55,980,43.392,63.058
NAMTHEUN,2016-09-04 00:00:00,TS,31.4,129.6,50,985,33.442,55.687
NAMTHEUN,2016-09-04 03:00:00,TS,31.6,129.6,50,990,33.442,48.188
NAMTHEUN,2016-09-04 06:00:00,TS,31.8,129.6,45,992,22.064,43.677
NAMTHEUN,2016-09-04 09:00:00,TS,32.1,129.6,45,994,22.064,39.314
NAMTHEUN,2016-09-04 12:00:00,TS,32.4,129.6,40,998,10.928,27.967
NAMTHEUN,2016-09-04 15:00:00,TS,32.7,129.7,35,1000,0,21.041
NAMTHEUN,2016-09-04 16:00:00,TS,32.8,129.7,35,1000,0,21.041
NAMTHEUN,2016-09-04 18:00:00,TS,33.1,129.8,0,1004,-100,8.39
NAMTHEUN,2016-09-04 21:00:00,TS,33.5,129.9,0,1006,-100,4.459
NAMTHEUN,2016-09-05 00:00:00,TS,33.9,130.2,0,1008,-100,1.521
NAMTHEUN,2016-09-05 06:00:00,TS,34.8,131,0,1008,-100,1.521
NAMTHEUN,2016-09-05 12:00:00,TS,35.9,132.3,0,1008,-100,1.521
NEWTON,2016-09-04 06:00:00,DS,15.1,-105,30,1005,17.645,32.311
NEWTON,2016-09-04 12:00:00,TS,15.4,-105.1,30,1005,17.645,32.311
NEWTON,2016-09-04 18:00:00,TS,15.7,-105.2,35,1002,32.623,45.642
NEWTON,2016-09-05 00:00:00,TS,16.5,-105.4,40,1000,42.727,51.359
NEWTON,2016-09-05 06:00:00,TS,17.6,-105.8,45,998,50.436,57.789
NEWTON,2016-09-05 12:00:00,TS,18.6,-106.5,55,994,64.412,65.466
NEWTON,2016-09-05 18:00:00,TS,19.7,-107.6,65,988,74.042,74.059
NEWTON,2016-09-06 00:00:00,TS,20.9,-108.6,75,983,82.043,79.919
NEWTON,2016-09-06 06:00:00,TS,22.1,-109.5,80,977,85.15,84.828
NEWTON,2016-09-06 12:00:00,TS,23.4,-110.5,75,978,82.043,84.226
NEWTON,2016-09-06 14:00:00,TS,23.9,-110.8,75,979,82.043,83.38
NEWTON,2016-09-06 18:00:00,TS,24.9,-111.4,70,982,78.944,80.705
NEWTON,2016-09-07 00:00:00,TS,26.4,-111.9,65,987,74.042,75.141
NEWTON,2016-09-07 06:00:00,TS,28,-111.9,60,993,69.835,67.996
NEWTON,2016-09-07 08:30:00,TS,28.7,-111.8,55,998,64.412,57.789
NEWTON,2016-09-07 12:00:00,TS,29.6,-111.7,40,1002,42.727,45.642
NEWTON,2016-09-07 18:00:00,DS,31.1,-111.4,30,1006,17.645,26.919
NEWTON,2016-09-08 00:00:00,DS,32.3,-110.6,20,1010,0.874,5.681
NEWTON,2016-09-08 06:00:00,DS,33,-109.6,15,1014,0.189,0.775
MALOU,2016-09-05 12:00:00,TS,24.8,124.8,0,1006,-100,4.459
MALOU,2016-09-05 18:00:00,TS,25.2,124.8,0,1004,-100,8.39
MALOU,2016-09-06 00:00:00,TS,26.4,125.8,0,1002,-100,15.757
MALOU,2016-09-06 06:00:00,TS,27.6,126.8,40,1000,10.928,21.041
MALOU,2016-09-06 12:00:00,TS,28.3,128.1,40,1002,10.928,15.757
MALOU,2016-09-06 18:00:00,TS,29,129.1,40,1000,10.928,21.041
MALOU,2016-09-07 00:00:00,TS,29.2,130.3,0,1002,-100,15.757
MALOU,2016-09-07 06:00:00,TS,29.1,132.1,0,1002,-100,15.757
MERANTI,2016-09-09 12:00:00,TS,13.7,141.7,0,1004,-100,8.39
MERANTI,2016-09-09 18:00:00,TS,14,141.2,0,1004,-100,8.39
MERANTI,2016-09-10 00:00:00,TS,14.4,140.2,0,1004,-100,8.39
MERANTI,2016-09-10 06:00:00,TS,14.8,139.2,35,1000,0,21.041
MERANTI,2016-09-10 12:00:00,TS,15.3,137.9,35,998,0,27.967
MERANTI,2016-09-10 18:00:00,TS,16,136.9,45,990,22.064,48.188
MERANTI,2016-09-11 00:00:00,TS,16.4,135.7,55,980,43.392,63.058
MERANTI,2016-09-11 06:00:00,TS,16.7,134.5,65,970,59.318,74.253
MERANTI,2016-09-11 12:00:00,TS,17.4,133.2,80,950,79.072,87.899
MERANTI,2016-09-11 18:00:00,TS,17.6,131.7,85,940,84.969,92.587
MERANTI,2016-09-12 00:00:00,TS,18,130.4,95,930,93.258,95.859
MERANTI,2016-09-12 06:00:00,TS,18.3,129.4,100,920,95.689,98.004
MERANTI,2016-09-12 12:00:00,TS,18.9,128.2,105,910,97.969,99.097
MERANTI,2016-09-12 18:00:00,TS,19.3,126.7,105,910,97.969,99.097
MERANTI,2016-09-13 00:00:00,TS,19.6,125.5,115,900,99.576,99.657
MERANTI,2016-09-13 06:00:00,TS,20.2,124.1,115,900,99.576,99.657
MERANTI,2016-09-13 12:00:00,TS,20.4,122.9,120,890,99.771,99.927
MERANTI,2016-09-13 18:00:00,TS,20.9,121.8,115,900,99.576,99.657
MERANTI,2016-09-14 00:00:00,TS,21.6,120.8,105,910,97.969,99.097
MERANTI,2016-09-14 06:00:00,TS,22.5,119.8,90,930,89.463,95.859
MERANTI,2016-09-14 12:00:00,TS,23.5,118.9,85,940,84.969,92.587
MERANTI,2016-09-14 18:00:00,TS,24.4,118.3,70,965,65.626,78.285
MERANTI,2016-09-15 00:00:00,TS,25.2,117.7,55,980,43.392,63.058
MERANTI,2016-09-15 06:00:00,TS,26.1,116.9,45,996,22.064,33.112
MERANTI,2016-09-15 12:00:00,TS,27,117.1,0,1002,-100,15.757
MERANTI,2016-09-15 18:00:00,TS,28.1,117.5,0,1004,-100,8.39
MERANTI,2016-09-16 00:00:00,TS,30.2,118.9,0,1004,-100,8.39
MERANTI,2016-09-16 06:00:00,ET,31.6,120.1,0,1004,-100,8.39
MERANTI,2016-09-16 12:00:00,ET,32.7,121.5,0,1004,-100,8.39
MERANTI,2016-09-16 18:00:00,ET,33.7,123.4,0,1004,-100,8.39
MERANTI,2016-09-17 00:00:00,ET,33.5,123.8,0,1004,-100,8.39
MERANTI,2016-09-17 06:00:00,ET,33.3,124.4,0,1004,-100,8.39
MERANTI,2016-09-17 12:00:00,ET,33.2,125.2,0,1006,-100,4.459
RAI,2016-09-11 06:00:00,TS,12.3,114.3,0,1002,-100,15.757
RAI,2016-09-11 12:00:00,TS,12.7,113.9,0,1002,-100,15.757
RAI,2016-09-11 18:00:00,TS,13.2,113.2,0,1002,-100,15.757
RAI,2016-09-12 00:00:00,TS,13.7,112.1,0,1002,-100,15.757
RAI,2016-09-12 06:00:00,TS,14.4,111,0,1002,-100,15.757
RAI,2016-09-12 12:00:00,TS,14.9,109.9,0,1000,-100,21.041
RAI,2016-09-12 18:00:00,TS,15.5,108.9,35,996,0,33.112
RAI,2016-09-13 00:00:00,TS,15.9,107.3,35,996,0,33.112
RAI,2016-09-13 06:00:00,TS,16,105.9,0,998,-100,27.967
RAI,2016-09-13 12:00:00,TS,16,104.7,0,1000,-100,21.041
RAI,2016-09-13 18:00:00,TS,16.1,103.5,0,1004,-100,8.39
ORLENE,2016-09-10 12:00:00,DS,12.3,-113.1,25,1009,5.031,9.984
ORLENE,2016-09-10 18:00:00,DS,13,-113.8,25,1009,5.031,9.984
ORLENE,2016-09-11 00:00:00,TS,13.7,-114.5,30,1008,17.645,15.951
ORLENE,2016-09-11 06:00:00,TS,14.5,-115.4,35,1007,32.623,21.551
ORLENE,2016-09-11 12:00:00,TS,15.3,-116.2,40,1005,42.727,32.311
ORLENE,2016-09-11 18:00:00,TS,15.9,-117.2,45,1003,50.436,42.121
ORLENE,2016-09-12 00:00:00,TS,16.4,-118,55,1001,64.412,49.193
ORLENE,2016-09-12 06:00:00,TS,16.8,-118.7,65,994,74.042,65.466
ORLENE,2016-09-12 12:00:00,TS,17.2,-119.1,80,980,85.15,82.079
ORLENE,2016-09-12 18:00:00,TS,17.7,-119.2,95,967,91.67,90.559
ORLENE,2016-09-13 00:00:00,TS,18.4,-119.1,95,970,91.67,88.582
ORLENE,2016-09-13 06:00:00,TS,18.9,-118.9,90,971,89.126,88.219
ORLENE,2016-09-13 12:00:00,TS,19.2,-118.8,85,974,87.386,86.745
ORLENE,2016-09-13 18:00:00,TS,19.6,-118.7,80,977,85.15,84.828
ORLENE,2016-09-14 00:00:00,TS,19.8,-118.6,75,980,82.043,82.079
ORLENE,2016-09-14 06:00:00,TS,20.1,-118.6,70,984,78.944,78.971
ORLENE,2016-09-14 12:00:00,TS,20.1,-119,70,984,78.944,78.971
ORLENE,2016-09-14 18:00:00,TS,20.2,-119.4,65,987,74.042,75.141
ORLENE,2016-09-15 00:00:00,TS,20.3,-120,60,991,69.835,70.415
ORLENE,2016-09-15 06:00:00,TS,20.2,-120.7,60,991,69.835,70.415
ORLENE,2016-09-15 12:00:00,TS,20,-121.5,70,985,78.944,77.843
ORLENE,2016-09-15 18:00:00,TS,19.9,-122.3,65,990,74.042,71.294
ORLENE,2016-09-16 00:00:00,TS,19.9,-123.3,55,998,64.412,57.789
ORLENE,2016-09-16 06:00:00,TS,19.9,-124.4,45,1002,50.436,45.642
ORLENE,2016-09-16 12:00:00,TS,19.9,-125.4,40,1003,42.727,42.121
ORLENE,2016-09-16 18:00:00,TS,20,-126.2,35,1005,32.623,32.311
ORLENE,2016-09-17 00:00:00,DS,20.1,-127.1,30,1006,17.645,26.919
ORLENE,2016-09-17 06:00:00,DS,20.2,-128,30,1006,17.645,26.919
MALAKAS,2016-09-11 18:00:00,TS,12.5,144.8,0,1006,-100,4.459
MALAKAS,2016-09-12 00:00:00,TS,12.8,143.1,0,1008,-100,1.521
MALAKAS,2016-09-12 06:00:00,TS,13.2,141.9,0,1006,-100,4.459
MALAKAS,2016-09-12 12:00:00,TS,13.5,140.8,0,1006,-100,4.459
MALAKAS,2016-09-12 18:00:00,TS,13.8,139.4,35,1000,0,21.041
MALAKAS,2016-09-13 00:00:00,TS,14.2,138.1,40,996,10.928,33.112
MALAKAS,2016-09-13 06:00:00,TS,14.5,137,45,990,22.064,48.188
MALAKAS,2016-09-13 12:00:00,TS,14.7,135.9,45,990,22.064,48.188
MALAKAS,2016-09-13 18:00:00,TS,15,134.6,55,985,43.392,55.687
MALAKAS,2016-09-14 00:00:00,TS,15.4,133.4,65,975,59.318,69.456
MALAKAS,2016-09-14 06:00:00,TS,15.8,132.2,70,965,65.626,78.285
MALAKAS,2016-09-14 12:00:00,TS,16.3,131.2,70,965,65.626,78.285
MALAKAS,2016-09-14 18:00:00,TS,16.7,130,70,965,65.626,78.285
MALAKAS,2016-09-15 00:00:00,TS,16.9,128.8,70,965,65.626,78.285
MALAKAS,2016-09-15 06:00:00,TS,17.5,127.7,80,950,79.072,87.899
MALAKAS,2016-09-15 12:00:00,TS,18.4,126.7,85,940,84.969,92.587
MALAKAS,2016-09-15 18:00:00,TS,19.2,125.7,85,940,84.969,92.587
MALAKAS,2016-09-16 00:00:00,TS,20.1,124.7,85,940,84.969,92.587
MALAKAS,2016-09-16 06:00:00,TS,21.1,123.9,85,940,84.969,92.587
MALAKAS,2016-09-16 09:00:00,TS,21.5,123.7,85,940,84.969,92.587
MALAKAS,2016-09-16 12:00:00,TS,22.1,123.4,85,940,84.969,92.587
MALAKAS,2016-09-16 15:00:00,TS,22.5,123.1,85,940,84.969,92.587
MALAKAS,2016-09-16 18:00:00,TS,23,123.1,95,930,93.258,95.859
MALAKAS,2016-09-16 21:00:00,TS,23.6,123,95,930,93.258,95.859
MALAKAS,2016-09-17 00:00:00,TS,24.1,123,95,930,93.258,95.859
MALAKAS,2016-09-17 03:00:00,TS,24.7,122.9,95,930,93.258,95.859
MALAKAS,2016-09-17 06:00:00,TS,25.3,122.8,90,940,89.463,92.587
MALAKAS,2016-09-17 09:00:00,TS,25.6,122.7,90,940,89.463,92.587
MALAKAS,2016-09-17 12:00:00,TS,25.9,122.7,80,950,79.072,87.899
MALAKAS,2016-09-17 18:00:00,TS,26.3,122.8,80,950,79.072,87.899
MALAKAS,2016-09-18 00:00:00,TS,26.9,123.5,80,950,79.072,87.899
MALAKAS,2016-09-18 06:00:00,TS,27.4,124.2,80,950,79.072,87.899
MALAKAS,2016-09-18 12:00:00,TS,28,125.1,85,945,84.969,90.495
MALAKAS,2016-09-18 18:00:00,TS,28.7,126.1,95,940,93.258,92.587
MALAKAS,2016-09-19 00:00:00,TS,29.4,127.1,95,940,93.258,92.587
MALAKAS,2016-09-19 03:00:00,TS,29.7,127.6,95,940,93.258,92.587
MALAKAS,2016-09-19 06:00:00,TS,30.2,128.3,95,940,93.258,92.587
MALAKAS,2016-09-19 09:00:00,TS,30.5,129.1,95,940,93.258,92.587
MALAKAS,2016-09-19 12:00:00,TS,30.8,129.7,80,950,79.072,87.899
MALAKAS,2016-09-19 15:00:00,TS,31.1,130.5,75,955,72.95,85.158
MALAKAS,2016-09-19 18:00:00,TS,31.6,131.5,75,960,72.95,81.843
MALAKAS,2016-09-19 21:00:00,TS,32.2,132.5,75,960,72.95,81.843
MALAKAS,2016-09-20 00:00:00,TS,32.9,133.4,70,965,65.626,78.285
MALAKAS,2016-09-20 02:00:00,TS,33.3,134.1,70,970,65.626,74.253
MALAKAS,2016-09-20 03:00:00,TS,33.5,134.6,65,970,59.318,74.253
MALAKAS,2016-09-20 04:00:00,TS,33.7,135.1,55,980,43.392,63.058
MALAKAS,2016-09-20 06:00:00,TS,34.3,136.1,50,985,33.442,55.687
MALAKAS,2016-09-20 08:00:00,TS,34.9,136.8,45,992,22.064,43.677
MALAKAS,2016-09-20 09:00:00,TS,34.8,137.1,45,992,22.064,43.677
MALAKAS,2016-09-20 12:00:00,ET,34.5,138.1,0,1006,-100,4.459
IAN,2016-09-12 00:00:00,DS,20,-48.5,35,1007,32.623,21.551
IAN,2016-09-12 06:00:00,TS,20.5,-49.3,35,1007,32.623,21.551
IAN,2016-09-12 12:00:00,TS,21.2,-50.2,35,1006,32.623,26.919
IAN,2016-09-12 18:00:00,TS,22.2,-50.6,35,1003,32.623,42.121
IAN,2016-09-13 00:00:00,TS,23,-51.2,35,1000,32.623,51.359
IAN,2016-09-13 06:00:00,TS,23.9,-51.7,40,1000,42.727,51.359
IAN,2016-09-13 12:00:00,TS,24.8,-52.1,45,999,50.436,56.052
IAN,2016-09-13 18:00:00,TS,26,-52.4,45,998,50.436,57.789
IAN,2016-09-14 00:00:00,TS,27.3,-52.6,45,998,50.436,57.789
IAN,2016-09-14 06:00:00,TS,28.9,-53,45,998,50.436,57.789
IAN,2016-09-14 12:00:00,TS,30.5,-53.5,45,998,50.436,57.789
IAN,2016-09-14 18:00:00,SS,32.1,-53.8,45,998,50.436,57.789
IAN,2016-09-15 00:00:00,SS,33.5,-53.5,45,998,50.436,57.789
IAN,2016-09-15 06:00:00,SS,34.9,-53,45,998,50.436,57.789
IAN,2016-09-15 12:00:00,TS,36.3,-51.5,45,998,50.436,57.789
IAN,2016-09-15 18:00:00,TS,38.3,-49.2,45,998,50.436,57.789
IAN,2016-09-16 00:00:00,TS,41.2,-46.8,45,998,50.436,57.789
IAN,2016-09-16 06:00:00,TS,44,-42.8,50,994,58.682,65.466
IAN,2016-09-16 12:00:00,ET,46.8,-38.6,55,990,64.412,71.294
IAN,2016-09-16 18:00:00,ET,50.4,-34.4,55,985,64.412,77.843
IAN,2016-09-17 00:00:00,ET,55.1,-30.3,55,984,64.412,78.971
KARL,2016-09-12 18:00:00,DS,13.1,-19,20,1010,0.874,5.681
KARL,2016-09-13 00:00:00,DS,13.3,-19.3,20,1010,0.874,5.681
KARL,2016-09-13 06:00:00,DS,13.6,-19.6,20,1010,0.874,5.681
KARL,2016-09-13 12:00:00,DS,14.1,-20,25,1010,5.031,5.681
KARL,2016-09-13 18:00:00,DS,14.8,-20.8,25,1009,5.031,9.984
KARL,2016-09-14 00:00:00,DS,15.5,-21.9,25,1009,5.031,9.984
KARL,2016-09-14 06:00:00,TS,16.2,-23.2,25,1009,5.031,9.984
KARL,2016-09-14 12:00:00,TS,16.8,-24.5,30,1009,17.645,9.984
KARL,2016-09-14 18:00:00,TS,17.2,-25.8,30,1009,17.645,9.984
KARL,2016-09-15 00:00:00,TS,17.4,-27.3,30,1009,17.645,9.984
KARL,2016-09-15 06:00:00,TS,17.5,-28.7,35,1008,32.623,15.951
KARL,2016-09-15 12:00:00,TS,17.6,-29.8,35,1007,32.623,21.551
KARL,2016-09-15 18:00:00,TS,17.7,-30.8,35,1006,32.623,26.919
KARL,2016-09-16 00:00:00,TS,17.8,-31.8,40,1004,42.727,38.284
KARL,2016-09-16 06:00:00,TS,18,-32.8,40,1004,42.727,38.284
KARL,2016-09-16 12:00:00,TS,18.3,-33.8,40,1004,42.727,38.284
KARL,2016-09-16 18:00:00,TS,18.5,-34.9,40,1004,42.727,38.284
KARL,2016-09-17 00:00:00,TS,18.4,-36.2,40,1004,42.727,38.284
KARL,2016-09-17 06:00:00,TS,18.3,-37.4,40,1004,42.727,38.284
KARL,2016-09-17 12:00:00,TS,18.2,-38.6,40,1004,42.727,38.284
KARL,2016-09-17 18:00:00,TS,18.1,-39.7,40,1005,42.727,32.311
